metID,mets,metNames,metFormulas,metCharges,metSEEDID,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metSmiles,b,csense
cpdAGORA0909,thmpp[c],"Thiamine diphosphate",C12H16N4O7P2S,-2,cpd00056,C00068,HMDB0001372,CHEBI:9532,1132,,0,E
cpdAGORA0910,thr_L[c],"L-threonine",C4H9NO3,0,cpd00161,C00188,HMDB0000167,CHEBI:16857,6288,,0,E
cpdAGORA0911,thymd[c],"Thymidine",C10H14N2O5,0,cpd00184,C00214,HMDB0000273,CHEBI:17748,5789,,0,E
cpdAGORA0912,thymd[e],"Thymidine",C10H14N2O5,0,cpd00184,C00214,HMDB0000273,CHEBI:17748,5789,,0,E
cpdAGORA0913,tma[c],"trimethylamine",C3H10N,1,cpd00441,C00565,HMDB0000906,CHEBI:18139,1146,,0,E
cpdAGORA0914,trdox[c],"Oxidized thioredoxin",X,0,cpd11420,C00343,HMDB0000216,CHEBI:18357,439260,,0,E
cpdAGORA0915,trdrd[c],"Reduced thioredoxin",XH2,0,cpd11421,C00342,HMDB0000216,CHEBI:18357,439260,,0,E
cpdAGORA0916,tre[c],"Trehalose",C12H22O11,0,cpd00794,C01083,HMDB0000975,CHEBI:16551,7427,,0,E
cpdAGORA0917,tre[e],"Trehalose",C12H22O11,0,cpd00794,C01083,HMDB0000975,CHEBI:16551,7427,,0,E
cpdAGORA0918,trnaglu[c],"tRNA (Glu)",R,0,cpd11912,C01641,NaN,CHEBI:29175,NaN,,0,E
cpdAGORA0919,trp_L[c],"L-tryptophan",C11H12N2O2,0,cpd00065,C00078,HMDB0000929,CHEBI:16828,6305,,0,E
cpdAGORA0920,trp_L[e],"L-tryptophan",C11H12N2O2,0,cpd00065,C00078,HMDB0000929,CHEBI:16828,6305,,0,E
cpdAGORA0921,tsul[c],"thiosulfate(2-)",O3S2,-2,cpd00268,C00320,HMDB0000257,CHEBI:5587,1084,,0,E
cpdAGORA0922,ttc_ggdp[c],"trans,trans,cis-Geranylgeranyl diphosphate",C20H33O7P2,-3,cpd08211,C11356,HMDB0000216,CHEBI:18357,5281909,,0,E
cpdAGORA0923,ttdca[c],"tetradecanoate (n-C14:0)",C14H27O2,-1,cpd03847,C06424,HMDB0000806,CHEBI:28875,11005,,0,E
cpdAGORA0924,ttdcea[c],"tetradecenoate (n-C14:1)",C14H25O2,-1,cpd15298,C08322,HMDB0000216,CHEBI:18357,68344,,0,E
cpdAGORA0925,tyr_L[c],"L-tyrosine",C9H11NO3,0,cpd00069,C00082,HMDB0000158,CHEBI:17895,6057,,0,E
cpdAGORA0926,uGgla[c],"UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine",C40H62N9O26P2,-3,cpd02862,C04702,NaN,CHEBI:70768,NaN,,0,E
cpdAGORA0927,uaGgla[c],"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine",C86H140N7O21P2,-3,cpd02948,C04851,NaN,CHEBI:37738,NaN,,0,E
cpdAGORA0928,uaaGgla[c],"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine",C94H153N8O26P2,-3,cpd03491,C05893,NaN,CHEBI:27692,NaN,,0,E
cpdAGORA0929,uaagmda[c],"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",C95H152N8O28P2,-4,cpd03495,C05898,NaN,CHEBI:28138,46173753,,0,E
cpdAGORA0930,uaccg[c],"UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine",C20H26N3O19P2,-3,cpd02820,C04631,NaN,CHEBI:68507,NaN,,0,E
cpdAGORA0931,uacgam[c],"UDP-N-acetyl-alpha-D-glucosamine(2-)",C17H25N3O17P2,-2,cpd00037,C00043,HMDB0000290,CHEBI:16264,445675,,0,E
cpdAGORA0932,uacmam[c],"UDP-N-acetyl-D-mannosamine",C17H25N3O17P2,-2,cpd00861,C01170,HMDB0013112,CHEBI:16287,449043,,0,E
cpdAGORA0933,uagmda[c],"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C87H139N7O23P2,-4,cpd03494,C05897,NaN,NaN,NaN,,0,E
cpdAGORA0934,uama[c],"UDP-N-acetylmuramoyl-L-alanine",C23H33N4O20P2,-3,cpd00890,C01212,NaN,CHEBI:84726,NaN,,0,E
cpdAGORA0935,uamag[c],"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate",C28H39N5O23P2,-4,cpd00525,C00692,NaN,CHEBI:16970,NaN,,0,E
cpdAGORA0936,uamr[c],"UDP-N-acetylmuramate",C20H28N3O19P2,-3,cpd00773,C01050,HMDB11720,CHEBI:88385,1169,,0,E
cpdAGORA0937,udcpdp[c],"Undecaprenyl diphosphate",C55H89O7P2,-3,cpd02229,C04574,HMDB0001469,CHEBI:17047,25244309,,0,E
cpdAGORA0938,udcpp[c],"Undecaprenyl phosphate",C55H89O4P,-2,cpd00286,C17556,NaN,CHEBI:60468,91819839,,0,E
cpdAGORA0939,udp[c],"UDP",C9H11N2O12P2,-3,cpd00014,C00015,HMDB0000295,CHEBI:17659,6031,,0,E
cpdAGORA0940,udpacgal[c],"UDP-N-acetyl-D-galactosamine(2-)",C17H25N3O17P2,-2,cpd00175,C00203,HMDB0000304,CHEBI:1,1167,,0,E
cpdAGORA0941,udpg[c],"UDPglucose",C15H22N2O17P2,-2,cpd00026,C00029,HMDB0000286,CHEBI:46229,53477679,,0,E
cpdAGORA0942,udpgal[c],"UDP-D-galactose(2-)",C15H22N2O17P2,-2,cpd00043,C00052,HMDB0000302,CHEBI:67119,18068,,0,E
cpdAGORA0943,udpgalfur[c],"UDP-D-galacto-1,4-furanose",C15H22N2O17P2,-2,cpd02338,C03733,NaN,CHEBI:67118,NaN,,0,E
cpdAGORA0944,ugmd[c],"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate",C35H51N7O26P2,-4,cpd02964,C04877,NaN,CHEBI:84805,NaN,,0,E
cpdAGORA0945,ugmda[c],"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C41H61N9O28P2,-4,cpd02968,C04882,NaN,CHEBI:18199,NaN,,0,E
cpdAGORA0946,ump[c],"UMP",C9H11N2O9P,-2,cpd00091,C00105,HMDB0000288,CHEBI:16695,6030,,0,E
cpdAGORA0947,unaga[c],"Undecaprenyl diphospho N-acetyl-glucosamine",C63H103NO12P2,-2,cpd00946,C01289,NaN,CHEBI:16511,NaN,,0,E
cpdAGORA0948,up4g[c],"P1,P4-Bis(5-uridyl) tetraphosphate; UppppU",C18H22N4O23P4,-4,cpd03706,C06198,HMDB0006796,CHEBI:27791,148197,,0,E
cpdAGORA0949,ura[c],"uracil",C4H4N2O2,0,cpd00092,C00106,HMDB0000300,CHEBI:17568,1174,,0,E
cpdAGORA0950,uri[c],"Uridine",C9H12N2O6,0,cpd00249,C00299,HMDB0000296,CHEBI:16704,6029,,0,E
cpdAGORA0951,utp[c],"UTP",C9H11N2O15P3,-4,cpd00062,C00075,HMDB0000285,CHEBI:15713,6133,,0,E
cpdAGORA0952,val_L[c],"L-valine",C5H11NO2,0,cpd00156,C00183,HMDB0000883,CHEBI:16414,6287,,0,E
cpdAGORA0953,val_L[e],"L-valine",C5H11NO2,0,cpd00156,C00183,HMDB0000883,CHEBI:16414,6287,,0,E
cpdAGORA0954,xan[c],"Xanthine",C5H4N4O2,0,cpd00309,C00385,HMDB0000292,CHEBI:17712,1188,,0,E
cpdAGORA0955,xmp[c],"Xanthosine 5-phosphate",C10H11N4O9P,-2,cpd00497,C00655,HMDB0001554,CHEBI:15652,73323,,0,E
cpdAGORA0956,xtsn[c],"xanthosine",C10H12N4O6,0,cpd01217,C01762,HMDB0000299,CHEBI:18107,64959,,0,E
cpdAGORA0957,xu1p_L[c],"L-Xylulose 1-phosphate",C5H9O8P,-2,cpd03861,C06441,NaN,CHEBI:28566,10998795,,0,E
cpdAGORA0958,xu5p_D[c],"D-xylulose 5-phosphate(2-)",C5H9O8P,-2,cpd00198,C00231,HMDB0000868,CHEBI:16332,439190,,0,E
cpdAGORA0959,xu5p_L[c],"L-Xylulose 5-phosphate",C5H9O8P,-2,cpd02100,C03291,NaN,CHEBI:16593,NaN,,0,E
cpdAGORA0960,xyl_D[c],"aldehydo-D-xylose",C5H10O5,0,cpd00154,C00181,HMDB0000098,CHEBI:53455,135191,,0,E
cpdAGORA0961,xyl_D[e],"aldehydo-D-xylose",C5H10O5,0,cpd00154,C00181,HMDB0000098,CHEBI:53455,135191,,0,E
cpdAGORA0962,xylu_D[c],"D-xylulose",C5H10O5,0,cpd00259,C00310,HMDB0001644,CHEBI:17140,5289590,,0,E
cpdAGORA0963,xylu_L[c],"L-xylulose",C5H10O5,0,cpd00261,C00312,HMDB0000751,CHEBI:17399,22253,,0,E
cpdAGORA0964,zn2[c],"Zinc",Zn,2,cpd00034,C00038,HMDB0001303,CHEBI:29105,32051,,0,E
cpdAGORA0965,zn2[e],"Zinc",Zn,2,cpd00034,C00038,HMDB0001303,CHEBI:29105,32051,,0,E
cpdAGORA0966,10fthf5glu[c],"10-formyltetrahydrofolate-[Glu](5)",C40H45N11O19,-6,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0967,10mtundec2eACP[c],"10-methyl-trans-undec-2-enoyl-ACP",C23H41N2O8PRS,-1,cpd11560,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0968,12mttritec2eACP[c],"12-methyl-trans-tridec-2-enoyl-ACP",C25H45N2O8PRS,-1,cpd11564,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0969,14mtpentdec2eACP[c],"14-methyl-trans-pentadec-2-enoyl-ACP",C27H49N2O8PRS,-1,cpd11568,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0970,1p3h5c[c],"L-1-Pyrroline-3-hydroxy-5-carboxylate",C5H6NO3,-1,cpd02625,C04281,HMDB0001369,CHEBI:27391,1059,,0,E
cpdAGORA0971,25dhpp[c],"2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine",C9H14N5O8P,-2,cpd00957,C01304,NaN,CHEBI:29114,NaN,,0,E
cpdAGORA0972,26dap_M[e],"meso-2,6-Diaminoheptanedioate",C7H14N2O4,0,cpd00516,C00680,HMDB01370,CHEBI:16026,3949,,0,E
cpdAGORA0973,2ahhmd[c],"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate",C7H8N5O8P2,-3,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0974,2ahhmp[c],"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine",C7H9N5O2,0,NaN,C01300,NaN,CHEBI:17083,NaN,,0,E
cpdAGORA0975,2cpr5p[c],"1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate",C12H13NO9P,-3,cpd00956,C01302,NaN,CHEBI:29112,NaN,,0,E
cpdAGORA0976,2dmmql8[c],"2-Demethylmenaquinol 8",C50H72O2,0,cpd15353,NaN,NaN,NaN,NaN,,0,E
cpdAGORA0977,2ins[c],"2-Inosose",C6H10O6,0,cpd00524,C00691,NaN,CHEBI:17811,NaN,,0,E
cpdAGORA0978,2m1hbtpp[c],"2-Methyl-1-hydroxybutyl-TPP",C17H26N4O8P2S,-2,cpd14702,C15978,HMDB0012310,CHEBI:80223,23724627,,0,E
cpdAGORA0979,2m1hptpp[c],"2-Methyl-1-hydroxypropyl-TPP",C16H24N4O8P2S,-2,cpd14700,C15976,HMDB0006866,CHEBI:48522,23724626,,0,E
cpdAGORA0980,2mb2coa[c],"2-methylcrotonoyl-CoA(4-)",C26H38N7O17P3S,-4,cpd02125,C03345,HMDB0002054,CHEBI:15478,5280564,,0,E
cpdAGORA0981,2mcacn[c],"(Z)-but-2-ene-1,2,3-tricarboxylate",C7H5O6,-3,cpd02597,C04225,HMDB0000216,CHEBI:18357,3080625,,0,E
cpdAGORA0982,2mcit[c],"2-methylcitrate(3-)",C7H7O7,-3,cpd01501,C02225,HMDB0000379,CHEBI:30835,515,,0,E
cpdAGORA0983,2mp2coa[c],"2-Methylprop-2-enoyl-CoA",C25H36N7O17P3S,-4,cpd02187,C03460,HMDB0001011,CHEBI:27754,440021,,0,E
cpdAGORA0984,2mpdhl[c],"S-(2-Methylpropanoyl)-dihydrolipoamide",C12H23NO2S2,0,cpd02700,C04424,HMDB0006868,CHEBI:17577,11953835,,0,E
cpdAGORA0985,2s5epchc[c],"2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate",C14H13O9,-3,cpd16335,C16519,NaN,CHEBI:50271,NaN,,0,E
cpdAGORA0986,2shchc[c],"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",C11H10O6,-2,cpd03451,C05817,NaN,CHEBI:39564,5287432,,0,E
cpdAGORA0987,33hmeoxobut[c],"2-Oxo-3-hydroxyisovalerate",C5H7O4,-1,cpd02569,C04181,NaN,CHEBI:11812,NaN,,0,E
cpdAGORA0988,34dhpha[c],"(3,4-dihydroxyphenyl)acetate",C8H7O4,-1,cpd00854,C01161,HMDB0001336,CHEBI:41941,547,,0,E
cpdAGORA0989,34dhpha[e],"(3,4-dihydroxyphenyl)acetate",C8H7O4,-1,cpd00854,C01161,HMDB0001336,CHEBI:41941,547,,0,E
cpdAGORA0990,3hanthrn[c],"3-hydroxyanthranilate",C7H7NO3,0,cpd00483,C00632,HMDB0001476,CHEBI:15793,86,,0,E
cpdAGORA0991,3hbcoa_R[c],"(R)-3-hydroxybutanoyl-CoA(4-)",C25H38N7O18P3S,-4,cpd02234,C03561,HMDB0001166,CHEBI:15452,440045,,0,E
cpdAGORA0992,3hibutcoa[c],"(S)-3-Hydroxyisobutyryl-CoA",C25H38N7O18P3S,-4,cpd03572,C04047,HMDB0000216,CHEBI:18357,439260,,0,E
cpdAGORA0993,3hpcoa[c],"3-hydroxypropanoyl-CoA(4-)",C24H36N7O18P3S,-4,cpd03375,C05668,HMDB0006807,CHEBI:27762,440753,,0,E
cpdAGORA0994,3hphac[c],"3-Hydroxyphenylacetate",C8H7O3,-1,cpd03320,C05593,HMDB0000440,CHEBI:17445,12122,,0,E
cpdAGORA0995,3hphac[e],"3-Hydroxyphenylacetate",C8H7O3,-1,cpd03320,C05593,HMDB0000440,CHEBI:17445,12122,,0,E
cpdAGORA0996,3m1hbtpp[c],"3-Methyl-1-hydroxybutyl-TPP",C17H26N4O8P2S,-2,cpd14698,C15974,HMDB0006865,CHEBI:80220,23724625,,0,E
cpdAGORA0997,4abz[c],"4-Aminobenzoate",C7H6NO2,-1,cpd00443,C00568,HMDB0001392,CHEBI:30753,978,,0,E
cpdAGORA0998,4adcho[c],"4-amino-4-deoxychorismate",C10H10NO5,-1,cpd08210,C11355,NaN,CHEBI:18198,6857399,,0,E
cpdAGORA0999,4gubut[c],"4-Guanidinobutanoate",C5H11N3O2,0,cpd00762,C01035,HMDB0003464,CHEBI:15728,500,,0,E
cpdAGORA1000,4gudbd[c],"4-Guanidinobutanamide",C5H13N4O,1,cpd01973,C03078,NaN,CHEBI:18062,123,,0,E
cpdAGORA1001,4hbz[e],"4-hydroxybenzoate",C7H5O3,-1,cpd00136,C00156,HMDB0000500,CHEBI:30763,135,,0,E
cpdAGORA1002,4hphac[c],"4-hydroxyphenylacetate",C8H7O3,-1,cpd00489,C00642,HMDB0000020,CHEBI:18101,127,,0,E
cpdAGORA1003,4hpro_LT[c],"trans-4-hydroxy-L-proline",C5H9NO3,0,cpd00851,C01157,HMDB0000725,CHEBI:18095,5810,,0,E
cpdAGORA1004,4izp[c],"4-Imidazolone-5-propanoate",C6H7N2O3,-1,cpd02311,C03680,HMDB0001014,CHEBI:27384,128,,0,E
cpdAGORA1005,4mtpent2eACP[c],"4-methyl-trans-pent-2-enoyl-ACP",C17H29N2O8PRS,-1,cpd11548,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1006,4per[c],"4-Phospho-D-erythronate",C4H6O8P,-3,cpd02147,C03393,NaN,CHEBI:49003,NaN,,0,E
cpdAGORA1007,4r5au[c],"4-(1-D-Ribitylamino)-5-aminouracil",C9H16N4O6,0,cpd02882,C04732,NaN,CHEBI:15934,NaN,,0,E
cpdAGORA1008,5aop[c],"5-Amino-4-oxopentanoate",C5H9NO3,0,cpd00338,C00430,HMDB0001149,CHEBI:17549,137,,0,E
cpdAGORA1009,5aprbu[c],"5-Amino-6-(5-phosphoribitylamino)uracil",C9H15N4O9P,-2,cpd02720,C04454,HMDB0003841,CHEBI:18247,18666812,,0,E
cpdAGORA1010,5apru[c],"5-Amino-6-(5-phosphoribosylamino)uracil",C9H13N4O9P,-2,cpd00931,C01268,NaN,CHEBI:18337,NaN,,0,E
cpdAGORA1011,5drib[c],"5-deoxyribose",C5H10O4,0,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1012,6mthept2eACP[c],"6-methyl-trans-hept-2-enoyl-ACP",C19H33N2O8PRS,-1,cpd11552,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1013,6pgc[c],"6-Phospho-D-gluconate",C6H10O10P,-3,cpd00284,C00345,HMDB0001316,CHEBI:48928,91493,,0,E
cpdAGORA1014,6pgl[c],"6-phospho-D-glucono-1,5-lactone",C6H9O9P,-2,cpd00911,C01236,HMDB0001127,CHEBI:16938,439452,,0,E
cpdAGORA1015,8mtnon2eACP[c],"8-methyl-trans-non-2-enoyl-ACP",C21H37N2O8PRS,-1,cpd11556,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1016,CE5656[c],"lipoyl-AMP(1-)",C18H25N5O8PS2,-1,cpd14955,C16238,HMDB0059635,CHEBI:55451,23724672,,0,E
cpdAGORA1017,HC00695[c],"S-Succinyldihydrolipoamide",C12H20NO4S2,-1,cpd00860,C01169,HMDB0001177,CHEBI:17432,439425,,0,E
cpdAGORA1018,HC00955[c],"L-3-Cyanoalanine",C4H5N2O2,-1,cpd01651,C02512,HMDB0060245,CHEBI:16934,439742,,0,E
cpdAGORA1019,HC01376[c],"S-(2-Methylbutanoyl)-dihydrolipoamide",C13H25NO2S2,0,cpd14703,C05118,HMDB0006869,CHEBI:28692,440565,,0,E
cpdAGORA1020,HC01377[c],"S-(3-Methylbutanoyl)-dihydrolipoamide",C13H25NO2S2,0,cpd14699,C05119,HMDB0006867,CHEBI:27462,440566,,0,E
cpdAGORA1021,HC01435[c],"3-Carboxy-1-hydroxypropyl-ThPP",C16H21N4O10P2S,-3,cpd03189,C05381,HMDB0006744,CHEBI:1463,440649,,0,E
cpdAGORA1022,HC01577[c],"gamma-Glutamyl-beta-cyanoalanine",C9H12N3O5,-1,cpd03407,C05711,HMDB0060478,CHEBI:10565,53297342,N[C@@H](CCC(=O)N[C@@H](CC#N)C(O)=O)C(O)=O,0,E
cpdAGORA1023,HC01609[c],"UroporphyrinogenI",C40H36N4O16,-8,cpd03414,C05766,HMDB0002211,CHEBI:28766,440775,,0,E
cpdAGORA1024,HC01651[c],"Formamidopyrimidine nucleoside triphosphate",C10H14N5O15P3,-4,cpd03518,C05922,HMDB0006822,CHEBI:58104,440840,,0,E
cpdAGORA1025,HC01652[c],"2,5-Diaminopyrimidine nucleoside triphosphate",C9H14N5O14P3,-4,cpd03519,C05923,HMDB0006821,CHEBI:929,440841,,0,E
cpdAGORA1026,HC01668[c],"Propinol adenylate",C13H17N5O8P,-1,cpd03560,C05983,HMDB0006806,CHEBI:62415,440863,,0,E
cpdAGORA1027,HC01700[c],"gamma-Glutamyl-3-aminopropiononitrile",C8H13N3O3,0,cpd03646,C06114,HMDB0060477,CHEBI:28092,440920,N[C@@H](CCC(=O)NCCC#N)C(O)=O,0,E
cpdAGORA1028,HC01710[c],"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)- amino-4-oxopyrimidine",C9H14N5O14P3,-4,cpd03666,C06148,HMDB0006823,NaN,440923,,0,E
cpdAGORA1029,Lfmkynr[c],"N-formyl-L-kynurenine",C11H12N2O4,0,cpd01749,C02700,HMDB0060485,CHEBI:30249,439788,,0,E
cpdAGORA1030,aa[c],"Acrylamide",C3H5NO,0,cpd11612,C00045,HMDB0004296,CHEBI:28619,6579,,0,E
cpdAGORA1031,acg5p[c],"N-acetyl-L-gamma-glutamyl phosphate(3-)",C7H9NO8P,-3,cpd02552,C04133,HMDB0006456,CHEBI:16878,440236,,0,E
cpdAGORA1032,acg5sa[c],"2-acetamido-5-oxopentanoate",C7H10NO4,-1,cpd00918,C01250,HMDB0006488,CHEBI:16319,192878,,0,E
cpdAGORA1033,acgam[e],"N-acetyl-D-glucosamine",C8H15NO6,0,cpd00122,C00140,HMDB0000215,CHEBI:506227,439174,,0,E
cpdAGORA1034,acglu[c],"N-acetyl-L-glutamate(2-)",C7H9NO5,-2,cpd00477,C00624,HMDB0001138,CHEBI:17533,70914,,0,E
cpdAGORA1035,acmalt[c],"Acetyl-maltose",C14H24O12,0,cpd01441,C02130,NaN,CHEBI:15352,20846931,,0,E
cpdAGORA1036,acon_C[c],"cis-Aconitate",C6H3O6,-3,cpd00331,C00417,NaN,CHEBI:16383,NaN,,0,E
cpdAGORA1037,acon_T[c],"trans-Aconitate",C6H3O6,-3,cpd01563,C02341,HMDB00958,CHEBI:32806,444212,,0,E
cpdAGORA1038,aconm[c],"E-3-carboxy-2-pentenedioate 6-methyl ester",C7H6O6,-2,cpd08353,C11514,NaN,CHEBI:15663,NaN,,0,E
cpdAGORA1039,acorn[c],"N(2)-acetyl-L-ornithine",C7H14N2O3,0,cpd00342,C00437,HMDB0003357,CHEBI:16543,9920500,,0,E
cpdAGORA1040,acryl[c],"acrylate",C3H3O2,-1,cpd00400,C00511,HMDB0031647,CHEBI:18308,6581,,0,E
cpdAGORA1041,ad[c],"Acetamide",C2H5NO,0,cpd03734,C06244,HMDB0031645,CHEBI:27856,178,,0,E
cpdAGORA1042,adhlam[c],"S-Acetyldihydrolipoamide",C10H19NO2S2,0,cpd00836,C16255,HMDB0001526,CHEBI:16807,1076,,0,E
cpdAGORA1043,adprib[c],"ADPribose",C15H21N5O14P2,-2,cpd00251,C00301,HMDB0001178,CHEBI:16960,192,,0,E
cpdAGORA1044,ai15tca1[c],"Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted",C117H228O135P24,-24,cpd15753,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1045,ai15tcaacgam[c],"Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C309H540N24O255P24,-24,cpd15771,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1046,ala_B[c],"beta-alanine",C3H7NO2,0,cpd00085,C00099,HMDB0000056,CHEBI:16958,239,,0,E
cpdAGORA1047,ala_D[e],"D-alanine",C3H7NO2,0,cpd00117,C00133,HMDB0001310,CHEBI:15570,71080,,0,E
cpdAGORA1048,allphn[c],"Allophanate",C2H3N2O3,-1,cpd00742,C01010,NaN,CHEBI:15832,NaN,,0,E
cpdAGORA1049,alltn[c],"Allantoin",C4H6N4O3,0,cpd01092,C02348;C01551;C02350,HMDB0000462,CHEBI:15676,204,,0,E
cpdAGORA1050,alltn[e],"Allantoin",C4H6N4O3,0,cpd01092,C02348;C01551;C02350,HMDB0000462,CHEBI:15676,204,,0,E
cpdAGORA1051,alpro[c],"S-Aminomethyldihydrolipoylprotein",CH6NS2X,1,cpd11830,C01242,HMDB0000216,CHEBI:18357,439260,,0,E
cpdAGORA1052,anth[c],"anthranilate",C7H6NO2,-1,cpd00093,C00108,HMDB0001123,CHEBI:30754,227,,0,E
cpdAGORA1053,arbt6p[c],"Arbutin 6-phosphate",C12H15O10P,-2,cpd03697,C06187,NaN,CHEBI:2807,25245837,,0,E
cpdAGORA1054,arbt[e],"Arbutin",C12H16O7,0,cpd03696,C06186,HMDB0029943,CHEBI:18305,346,,0,E
cpdAGORA1055,atnodp[c],"all-trans-Nonaprenyl diphosphate; solanesyl diphosphate",C45H73O7P2,-3,cpd02172,C04145,HMDB0000216,CHEBI:18357,6830,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O,0,E
cpdAGORA1056,b2coa[c],"crotonoyl-CoA(4-)",C25H36N7O17P3S,-4,cpd00650,C00877,HMDB0002009,CHEBI:15473,5280381,,0,E
cpdAGORA1057,bamppald[c],"beta-Aminopropion aldehyde",C3H8NO,1,cpd01504,C05665,HMDB0001106,CHEBI:18090,75,,0,E
cpdAGORA1058,betald[c],"betaine aldehyde",C5H12NO,1,cpd00447,C00576,HMDB0001252,CHEBI:15710,249,,0,E
cpdAGORA1059,bhb[c],"(R)-3-hydroxybutyrate",C4H7O3,-1,cpd00797,C01089,HMDB0000011,CHEBI:17066,92135,,0,E
cpdAGORA1060,btcoa[c],"Butanoyl-CoA",C25H38N7O17P3S,-4,cpd00120,C00136,HMDB0001088,CHEBI:1,265,,0,E
cpdAGORA1061,btn[c],"Biotin",C10H15N2O3S,-1,cpd00104,C00120,HMDB0000030,CHEBI:15956,171548,,0,E
cpdAGORA1062,but2eACP[c],"But-2-enoyl-[acyl-carrier protein]",C15H25N2O8PRS,-1,NaN,NaN,NaN,NaN,NaN,,0,E
cpdAGORA1063,bz[c],"benzoate",C7H5O2,-1,cpd00153,C00180,HMDB0001870,CHEBI:30746,243,,0,E
cpdAGORA1064,bz[e],"benzoate",C7H5O2,-1,cpd00153,C00180,HMDB0001870,CHEBI:30746,243,,0,E
cpdAGORA1065,bzam[c],"Benzamide",C7H7NO,0,cpd06707,C09815,HMDB0004461,CHEBI:28179,2331,,0,E
cpdAGORA1066,bzam[e],"Benzamide",C7H7NO,0,cpd06707,C09815,HMDB0004461,CHEBI:28179,2331,,0,E
cpdAGORA1067,chol[e],"Choline",C5H14NO,1,cpd00098,C00114,HMDB0000097,CHEBI:15354,305,,0,E
cpdAGORA1068,citr_L[c],"L-citrulline",C6H13N3O3,0,cpd00274,C00327,HMDB0000904,CHEBI:16349,9750,,0,E
cpdAGORA1069,cpppg1[c],"Coproporphyrinogen I",C36H40N4O8,-4,cpd03416,C05768,HMDB0002158,CHEBI:28607,440776,,0,E
cpdAGORA1070,csn[c],"cytosine",C4H5N3O,0,cpd00307,C00380,HMDB0000630,CHEBI:16040,597,,0,E
cpdAGORA1071,csn[e],"cytosine",C4H5N3O,0,cpd00307,C00380,HMDB0000630,CHEBI:16040,597,,0,E
cpdAGORA1072,dad_5[c],"5-Deoxyadenosine",C10H13N5O3,0,cpd03091,C05198,HMDB0001983,CHEBI:17319,439182,,0,E
cpdAGORA1073,db4p[c],"3,4-dihydroxy-2-butanone 4-phosphate",C4H7O6P,-2,cpd11225,C15556,NaN,CHEBI:50606,NaN,,0,E
cpdAGORA1074,dc2coa[c],"trans-Dec-2-enoyl-CoA",C31H48N7O17P3S,-4,cpd03129,C05275,HMDB0003948,CHEBI:10723,5280768,,0,E
cpdAGORA1075,dcacoa[c],"Decanoyl-CoA (n-C10:0CoA)",C31H50N7O17P3S,-4,cpd03128,C05274,HMDB0006404,CHEBI:28493,440615,,0,E
cpdAGORA1076,dd2coa[c],"trans-Dodec-2-enoyl-CoA",C33H52N7O17P3S,-4,cpd02060,C03221,HMDB0003712,CHEBI:1,45266564,,0,E
