mets,metNames,metID,metFormulas,metCharges,metKEGGID,metHMDBID,metChEBIID,metPubChemID,metInChIString,metSmiles,metAliases,metSource,b,csense
"grdp[c]","Geranyl diphosphate",cpd00283,C10H17O7P2,-3,C00341,HMDB01285,17211,445995,"InChI=1S/C10H20O7P2/c1-9(2)5-4-6-10(3)7-8-16-19(14,15)17-18(11,12)13/h5,7H,4,6,8H2,1-3H3,(H,14,15)(H2,11,12,13)/p-3/b10-7+",02/07/2014,"Name: GPP; Geranyl diphosphate; Geranyldiphosphate; geranyl diphosphate; geranyl pyrophosphate; geranyl-diphosphate; geranyl-pyrophosphate; omega,E-geranyl diphosphate|AraCyc: GERANYL-PP|BiGG: grdp|BrachyCyc: GERANYL-PP|KEGG: C00341|MetaCyc: GERANYL-PP",Primary Database,0,E
"gsn[c]","Guanosine",cpd00311,C10H13N5O5,0,C00387,HMDB00133,16750,6802,"InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)/t3-,5-,6-,... <Preview truncated at 128 characters>",02/07/2014,"Name: Guanosine; guanosine|AraCyc: GUANOSINE|BiGG: gsn|BrachyCyc: GUANOSINE|KEGG: C00387|MetaCyc: GUANOSINE",Primary Database,0,E
"gthrd[c]","Reduced glutathione",cpd00042,C10H16N3O6S,-1,C00051,HMDB00125,16856,124886,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/... <Preview truncated at 128 characters>",02/07/2014,"Name: 5-L-Glutamyl-L-cysteinylglycine; GSH; Glutathione; L-gamma-glutamyl-L-cysteinylglycine; N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine; Reduced glutathione; Reducedglutathione; gamma-L-Glutamyl-L-cysteinyl-glycine; gamma-L-glutamyl-L-cysteinyl-glycine; glutathionate; glutathione; glycine, N-(N-L-gamma-glutamyl-L-cysteinyl)-; reduced glutathione|AraCyc: GLUTATHIONE|BiGG: gthrd|BrachyCyc: GLUTATHIONE|KEGG: C00051|MetaCyc: GLUTATHIONE",Primary Database,0,E
"gtp[c]","GTP",cpd00038,C10H12N5O14P3,-4,C00044,HMDB01273,15996,6830,"InChI=1S/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9... <Preview truncated at 128 characters>",02/07/2014,"Name: GTP; Guanosine 5'-triphosphate; guanosine 5'-triphosphate; guanosine-triphosphate; guanylyl imidodiphosphate|AraCyc: GTP|BiGG: gtp|BrachyCyc: GTP|KEGG: C00044|MetaCyc: GTP",Primary Database,0,E
"gua[c]","Guanine",cpd00207,C5H5N5O,0,C00242,HMDB00132,16235,764,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",02/07/2014,"Name: 2-Amino-6-hydroxypurine; GNN; Guanine; guanine|AraCyc: GUANINE|BiGG: gua|BrachyCyc: GUANINE|KEGG: C00242|MetaCyc: GUANINE",Primary Database,0,E
"h2mb4p[c]","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate",cpd08615,C5H9O8P2,-3,,,,,"",02/07/2014,"Name: (E)-4-Hydroxy-3-methyl-but-2-enyl diphosphate; (E)-4-Hydroxy-3-methylbut-2-en-1-yl diphosphate; (E)-4-hydroxy-3-methylbut 2-en-1-yl diphosphate; (E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate; 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate; 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate; 1-hydroxy-2-methyl-2--E-butenyl4-diphosphate; 1-hydroxy-2-methyl-2--butenyl 4-diphosphate; HMBDP|AraCyc: HYDROXY-METHYL-BUTENYL-DIP|BiGG: h2mb4p|BrachyCyc: HYDROXY-METHYL-BUTENYL-DIP|KEGG: C11811|MetaCyc: HYDROXY-METHYL-BUTENYL-DIP",Primary Database,0,E
"h2o2[c]","Hydrogen peroxide",cpd00025,H2O2,0,C00027,HMDB03125,16240,784,"InChI=1S/H2O2/c1-2/h1-2H",02/07/2014,"Name: H2O2; Hydrogen peroxide; Hydrogenperoxide; Oxydol; hydrogen peroxide; hydroperoxide; perhydrol|AraCyc: HYDROGEN-PEROXIDE|BiGG: h2o2|BrachyCyc: HYDROGEN-PEROXIDE|KEGG: C00027|MetaCyc: HYDROGEN-PEROXIDE",Primary Database,0,E
"h2o[c]","Water",cpd00001,H2O,0,C00001,HMDB02111,15377,962,"InChI=1S/H2O/h1H2",02/07/2014,"Name: H20; H2O; H3O+; HO-; Hydroxide ion; OH; OH-; Water; hydrogen oxide; hydroxide; hydroxide ion; hydroxyl; hydroxyl ion; oxonium; water|AraCyc: OH; WATER|BiGG: h2o; oh1|BrachyCyc: WATER|KEGG: C00001; C01328|MetaCyc: OH; OXONIUM; WATER",Primary Database,0,E
"h2o[e]","Water",cpd00001,H2O,0,C00001,HMDB02111,15377,962,"InChI=1S/H2O/h1H2",02/07/2014,"",,0,E
"h2s[c]","Hydrogen sulfide",cpd00239,H2S,0,,,,,"",02/07/2014,"Name: H2S; HS-; Hydrogen sulfide; Hydrogen-sulfide; Hydrogensulfide; Sulfide; hydrogen sulfide; hydrogen sulfide ion; sulfide|AraCyc: HS|BiGG: h2s|BrachyCyc: HS|KEGG: C00283|MetaCyc: CPD-846; HS",Primary Database,0,E
"h[c]","proton",cpd00067,H,1,C00282,HMDB01362,15378,1038,"InChI=1S/p+1/i/hH",02/07/2014,"Name: H+; Hydron; Proton; hydrogen ion; proton|AraCyc: PROTON|BiGG: h|BrachyCyc: PROTON|KEGG: C00080|MetaCyc: PROTON",Primary Database,0,E
"h[e]","proton",cpd00067,H,1,C00282,HMDB01362,15378,1038,"InChI=1S/p+1/i/hH",02/07/2014,"",,0,E
"hco3[c]","Bicarbonate",cpd00242,CHO3,-1,C00288,HMDB00595,17544,769,"InChI=1S/CH2O3/c2-1(3)4/h(H2,2,3,4)/p-1",02/07/2014,"Name: Acid carbonate; Bicarbonate; CO3; CO3-2; CO32-; Carbonic acid; Dihydrogen carbonate; H2CO3; HCO(3-); HCO3; HCO3(-); HCO3-; Hydrogencarbonate; bicarbonate; carbonate; carbonic acid; carbonicacid; hydrogencarbonate|AraCyc: H2CO3; HCO3|BiGG: h2co3; hco3|BrachyCyc: H2CO3; HCO3|KEGG: C00288; C01353|MetaCyc: CO3; H2CO3; HCO3",Primary Database,0,E
"hcys_L[c]","L-homocysteine",cpd00135,C4H9NO2S,0,C05330,HMDB00742,17588,91552,"InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)/t3-/m0/s1",02/07/2014,"Name: L-2-Amino-4-mercaptobutyric acid; L-Homocysteine; L-homocysteine; homo-cys; homocysteine|AraCyc: HOMO-CYS|BiGG: hcys__L|BrachyCyc: HOMO-CYS|KEGG: C00155|MetaCyc: HOMO-CYS",Primary Database,0,E
"hdca[c]","Hexadecanoate (n-C16:0)",cpd00214,C16H31O2,-1,C00249,HMDB00220,15756,985,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)/p-1",02/07/2014,"Name: Cetylic acid; Hexadecanoate; Hexadecanoate (n-C16:0); Hexadecanoic acid; Hexadecylic acid; Palmitate; Palmitic acid; Palmitic_acid; hexadecanoate; hexadecanoate (n-C16:0); hexadecanoic acid; palmitate; palmitic acid|AraCyc: PALMITATE|BiGG: hdca|BrachyCyc: PALMITATE|KEGG: C00249|MetaCyc: PALMITATE",Primary Database,0,E
"hdcea[c]","Hexadecenoate (n-C16:1)",cpd05274,C16H29O2,-1,C08362,HMDB03229,28716,445638,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/p-1/b8-7-",02/07/2014,"Name: (9Z)-Hexadecenoic acid; (9Z)-hexadec-9-enoate; (9Z)-hexadecenoic acid; Palmitoleic acid; cis-9-Hexadecenoic acid; cis-9-hexadecenoate; cis-9-hexadecenoic acid; palmitoleate; palmitoleic acid; palmitoleic acid (16:1delta9)|AraCyc: CPD-9245|BiGG: hdcea|BrachyCyc: CPD-9245|KEGG: C08362|MetaCyc: CPD-9245",Primary Database,0,E
"hdeACP[c]","cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)",cpd15239,C27H49N2O8PRS,-1,,,,,"",02/07/2014,"Name: Hexadecenoyl-ACP; Hexadecenoyl-ACP (n-C16:1ACP); cis-hexadec-9-enoyl-[acyl-carrier protein]; cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)|BiGG: hdeACP|JP_Creinhardtii_MSB: M_hdeACP_h|iAF1260: hdeACP|iJN746: hdeACP|iJR904: hdeACP",Secondary Database,0,E
"hepdp[c]","all-trans-Heptaprenyl diphosphate",cpd02590,C35H57O7P2,-3,,,,,"",02/07/2014,"Name: all-trans-Heptaprenyl diphosphate; all-trans-heptaprenyl diphosphate|AraCyc: ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE|BiGG: hepdp|BrachyCyc: ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE|KEGG: C04216|MetaCyc: ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE",Primary Database,0,E
"hethmpp[c]","Hydroxy ethyl Thiamin diphosphate",cpd03049,C14H20N4O8P2S,-2,,,,,"",02/07/2014,"Name: 2-(alpha-Hydroxyethyl)thiamine diphosphate; 2-(alpha-hydroxyethyl)-TPP; 2-(alpha-hydroxyethyl)-ThPP; 2-(alpha-hydroxyethyl)thiamine diphosphate; 2-Hydroxyethyl-ThPP|AraCyc: 2-ALPHA-HYDROXYETHYL-THPP|BiGG: 2ahethmpp|CornCyc: 2-ALPHA-HYDROXYETHYL-THPP|KEGG: C05125|MetaCyc: 2-ALPHA-HYDROXYETHYL-THPP",Primary Database,0,E
"hexACP[c]","Hexanoyl-ACP (n-C6:0ACP)",cpd11472,C17H31N2O8PRS,-1,,,,,"",02/07/2014,"Name: Hexanoyl-ACP; Hexanoyl-ACP (n-C6:0ACP); Hexanoyl-ACPs; Hexanoyl-[acp]; Hexanoyl-[acyl-carrier protein]; a 5-hexanoyl-[acp]; a 5-hexanoyl-[acyl-carrier protein]; a hexanoyl-[acp]; a hexanoyl-[acyl-carrier-protein]|AraCyc: Hexanoyl-ACPs|BiGG: hexACP|BrachyCyc: Hexanoyl-ACPs|KEGG: C05749|MetaCyc: Hexanoyl-ACPs",Primary Database,0,E
"hexdp[c]","all-trans-Hexaprenyl diphosphate",cpd00906,C30H49O7P2,-3,,,,,"",02/07/2014,"Name: all-trans-Hexaprenyl diphosphate; all-trans-hexaprenyl diphosphate; hexaprenyl-diphosphate|AraCyc: ALL-TRANS-HEXAPRENYL-DIPHOSPHATE|BiGG: hexdp|BrachyCyc: ALL-TRANS-HEXAPRENYL-DIPHOSPHATE|KEGG: C01230|MetaCyc: ALL-TRANS-HEXAPRENYL-DIPHOSPHATE",Primary Database,0,E
"his_L[c]","L-histidine",cpd00119,C6H9N3O2,0,C00135,HMDB00177,15971,6274,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",02/07/2014,"Name: (S)-alpha-Amino-1H-imidazole-4-propionic acid; (S)-alpha-amino-1H-imidazole-4-propanoic acid; L-Histidine; L-his; L-histidine; alpha-amino-4-imidazoleproprionic acid; glyoxaline-5-alanine; his; histidine|AraCyc: HIS|BiGG: his__L|BrachyCyc: HIS|KEGG: C00135|MetaCyc: HIS",Primary Database,0,E
"his_L[e]","L-histidine",cpd00119,C6H9N3O2,0,C00135,HMDB00177,15971,6274,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",02/07/2014,"",,0,E
"hisp[c]","L-Histidinol phosphate",cpd00807,C6H11N3O4P,-1,,,,,"",02/07/2014,"Name: L-Histidinol phosphate; L-histidinol phosphate; L-histidinol-p; L-histidinol-phosphate; histidinol phosphate; histidinol-P; histidinol-phosphate|AraCyc: L-HISTIDINOL-P|BiGG: hisp|BrachyCyc: L-HISTIDINOL-P|KEGG: C01100|MetaCyc: L-HISTIDINOL-P",Primary Database,0,E
"histd[c]","L-Histidinol",cpd00641,C6H12N3O,1,,,,,"",02/07/2014,"Name: L-Histidinol; L-histidinol; histidinol; histidol|AraCyc: HISTIDINOL|BiGG: histd|BrachyCyc: HISTIDINOL|KEGG: C00860|MetaCyc: HISTIDINOL",Primary Database,0,E
"histl_L[c]","L-Histidinal",cpd01324,C6H10N3O,1,,,,,"",02/07/2014,"Name: L-Histidinal; L-histidinal; histidinal|AraCyc: HISTIDINAL|BrachyCyc: HISTIDINAL|ChlamyCyc: HISTIDINAL|KEGG: C01929|MetaCyc: HISTIDINAL",Primary Database,0,E
"hom_L[c]","L-homoserine",cpd00227,C4H9NO3,0,C00263,HMDB00719,15699,12647,"InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)/t3-/m0/s1",02/07/2014,"Name: 2-Amino-4-hydroxybutyric acid; 2-amino-4-hydroxybutanoate; 2-amino-4-hydroxybutanoic acid; L-Homoserine; L-homoserine; homo-ser; homoserine|AraCyc: HOMO-SER|BiGG: hom__L|BrachyCyc: HOMO-SER|KEGG: C00263|MetaCyc: HOMO-SER",Primary Database,0,E
"hxan[c]","Hypoxanthine",cpd00226,C5H4N4O,0,C00262,HMDB00157,17368,790,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",02/07/2014,"Name: HYXN; Hypoxanthine; Purine-6-ol; hypoxanthine|AraCyc: HYPOXANTHINE|BiGG: hxan|BrachyCyc: HYPOXANTHINE|KEGG: C00262|MetaCyc: HYPOXANTHINE",Primary Database,0,E
"hxan[e]","Hypoxanthine",cpd00226,C5H4N4O,0,C00262,HMDB00157,17368,790,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",02/07/2014,"",,0,E
"i17tca1[c]","Isoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpd15749,C121H236O135P24,-24,,,,,"",02/07/2014,"Name: Isoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted",Orphan,0,E
"i17tcaacgam[c]","Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",cpd15767,C313H548N24O255P24,-24,,,,,"",02/07/2014,"Name: Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",Orphan,0,E
"i17tcaala_D[c]","Isoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpd15776,C193H332O135N24P24,0,,,,,"",30/09/2014,"Name: Isoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",Orphan,0,E
"i17tcaglc[c]","Isoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted",cpd15758,C265H476O255P24,-24,,,,,"",30/09/2014,"Name: Isoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted",Orphan,0,E
"iasp[c]","Iminoaspartate",cpd03470,C4H3NO4,-2,,,,,"",02/07/2014,"Name: 2-iminobutanedioate; 2-iminosuccinate; Iminoaspartate; Iminoaspartic acid; Iminosuccinate; alpha-iminosuccinate; iminoaspartate|AraCyc: IMINOASPARTATE|BiGG: iasp|BrachyCyc: IMINOASPARTATE|KEGG: C05840|MetaCyc: IMINOASPARTATE",Primary Database,0,E
"ibcoa[c]","isobutyryl-CoA(4-)",cpd00481,C25H38N7O17P3S,-4,C00630,HMDB01243,15479,3036931,"InChI=1S/C25H42N7O17P3S/c1-13(2)24(37)53-8-7-27-15(33)5-6-28-22(36)19(35)25(3,4)10-46-52(43,44)49-51(41,42)45-9-14-18(48-50(38,3... <Preview truncated at 128 characters>",02/07/2014,"Name: 2-Methylpropanoyl-CoA; 2-Methylpropionyl-CoA; 2-methylpropanoyl-CoA; 2-methylpropionyl-CoA; Isobutyryl-CoA; M_Isobutyryl_CoA; S-(2-methylpropanoyl)-CoA; isobutanoyl-CoA; isobutyryl-CoA; isobutyryl-coenzyme A|AraCyc: ISOBUTYRYL-COA|BiGG: ibcoa|BrachyCyc: ISOBUTYRYL-COA|KEGG: C00630|MetaCyc: ISOBUTYRYL-COA",Primary Database,0,E
"ichor[c]","Isochorismate",cpd00658,C10H8O6,-2,,,,,"",02/07/2014,"Name: Isochorismate; Isochorismic acid; isochorismate|AraCyc: ISOCHORISMATE|BiGG: ichor|BrachyCyc: ISOCHORISMATE|KEGG: C00885|MetaCyc: ISOCHORISMATE",Primary Database,0,E
"icit[c]","Isocitrate",cpd00260,C6H5O7,-3,C00311,HMDB00193,30887,1198,"InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)/p-3",02/07/2014,"Name: 1-Hydroxypropane-1,2,3-tricarboxylic acid; 1-Hydroxytricarballylic acid; Isocitrate; Isocitric acid|AlgaGEM: S_Isocitrate_c; S_Isocitrate_m; S_Isocitrate_x|BiGG: icit|JM_Creinhardtii: ICT; ICT_m|JP_Creinhardtii_MSB: M_icit_c; M_icit_h; M_icit_m; M_icit_x|KEGG: C00311",Primary Database,0,E
"idp[c]","IDP(3-)",cpd00090,C10H11N4O11P2,-3,C00104,HMDB03335,17808,6831,"InChI=1S/C10H14N4O11P2/c15-6-4(1-23-27(21,22)25-26(18,19)20)24-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H... <Preview truncated at 128 characters>",02/07/2014,"Name: IDP; Inosine 5'-diphosphate; Inosine diphosphate; inosine diphosphate; riboxin|BiGG: idp|EcoCyc: IDP|KEGG: C00104|MetaCyc: IDP|PlantCyc: IDP",Primary Database,0,E
"ihdcoa[c]","fa6coa,Iso-C16:0 CoA   Isohexadecanoyl-CoA",cpd11441,C37H62N7O17P3S,-4,,,,,"",02/07/2014,"Name: Iso-C16:0 CoA  Isohexadecanoyl-CoA; fa6coa",Orphan,0,E
"ihpdcoa[c]","fa11coa, Iso-C17:0 CoA   Isoheptadecanoyl-CoA",cpd11432,C38H64N7O17P3S,-4,,,,,"",02/07/2014,"Name: Iso-C17:0 CoA  Isoheptadecanoyl-CoA; fa11coa",Orphan,0,E
"ile_L[c]","L-isoleucine",cpd00322,C6H13NO2,0,C00407,HMDB00172,17191,6306,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",02/07/2014,"Name: 2-Amino-3-methylvaleric acid; L-Isoleucine; L-ile; L-isoleucine; ile; iso-leucine; l-iso-leucine|AraCyc: ILE|BiGG: ile__L|BrachyCyc: ILE|KEGG: C00407|MetaCyc: ILE",Primary Database,0,E
"ile_L[e]","L-isoleucine",cpd00322,C6H13NO2,0,C00407,HMDB00172,17191,6306,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",02/07/2014,"",,0,E
"im4ac[c]","imidazol-4-ylacetate",cpd01831,X,-1,C02835,HMDB02024,16974,96215,"InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)/p-1",02/07/2014,"Name: 4-Imidazoleacetate; 4-imidazoleacetate; Imidazole-4-acetate; Imidazoleacetic acid; imidazole-4-acetate; imidazoleacetic acid|AraCyc: 4-IMIDAZOLEACETATE|BiGG: im4ac|BrachyCyc: 4-IMIDAZOLEACETATE|KEGG: C02835|MetaCyc: 4-IMIDAZOLEACETATE",Primary Database,0,E
"imacp[c]","3-(Imidazol-4-yl)-2-oxopropyl phosphate",cpd00930,C6H7N2O5P,-2,,,,,"",02/07/2014,"Name: 3-(Imidazol-4-yl)-2-oxopropyl phosphate; 3-(imidazol-4-yl)-2-oxopropyl phosphate; Imidazole-acetol phosphate; imidazole acetol-P; imidazole acetol-phosphate; imidazole-acetol- phosphate; imidazole-acetol-phosphate|AraCyc: IMIDAZOLE-ACETOL-P|BiGG: imacp|BrachyCyc: IMIDAZOLE-ACETOL-P|KEGG: C01267|MetaCyc: IMIDAZOLE-ACETOL-P",Primary Database,0,E
"imp[c]","IMP",cpd00114,C10H11N4O8P,-2,C00130,HMDB00175,17202,8582,"InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,... <Preview truncated at 128 characters>",02/07/2014,"Name: 5'-IMP; 5'-Inosinate; 5'-Inosine monophosphate; 5'-Inosinic acid; 5'-inosinate; 5'-inosine monophosphate; 5'-inosinic acid; IMP; Inosine 5'-monophosphate; Inosine 5'-phosphate; Inosine monophosphate; Inosinic acid; inosinate; inosine 5'-monophosphate; inosine 5'-phosphate; inosine monophosphate; inosine-5'-phosphate; ribosylhypoxanthine monophosphate|AraCyc: IMP|BiGG: imp|BrachyCyc: IMP|KEGG: C00130|MetaCyc: IMP",Primary Database,0,E
"indole[c]","Indole",cpd00359,C8H7N,0,,,,,"",02/07/2014,"Name: 2,3-Benzopyrrole; Indole; indol; indole|AraCyc: INDOLE|BiGG: indole|BrachyCyc: INDOLE|KEGG: C00463|MetaCyc: INDOLE",Primary Database,0,E
"indpyr[c]","Indolepyruvate",cpd00278,C11H8NO3,-1,,,,,"",02/07/2014,"Name: (Indol-3-yl)pyruvate; (indol-3-yl)pyruvate; 3-(Indol-3-yl)pyruvate; 3-(indol-3-yl)pyruvate; 3-indole-2-oxopropanoate; IPA; Indole-3-pyruvate; Indolepyruvate; Indolepyruvic acid; indol-3-pyruvate; indole-3-pyruvate; indole-pyr; indolepyruvate; indolepyruvic acid|AraCyc: INDOLE_PYRUVATE|BiGG: indpyr|BrachyCyc: INDOLE_PYRUVATE|KEGG: C00331|MetaCyc: INDOLE_PYRUVATE",Primary Database,0,E
"ins[c]","Inosine",cpd00246,C10H12N4O5,0,C00294,HMDB00195,17596,6021,"InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1... <Preview truncated at 128 characters>",02/07/2014,"Name: Inosine; hypoxanthine-ribose; inosine; iso-prinosine; riboxine|AraCyc: INOSINE|BiGG: ins|BrachyCyc: INOSINE|KEGG: C00294|MetaCyc: INOSINE",Primary Database,0,E
"ipdcoa[c]","fa3coa,Iso-C15:0 CoA   Isopentadecanoyl-CoA",cpd11437,C36H60N7O17P3S,-4,,,,,"",02/07/2014,"Name: Iso-C15:0 CoA  Isopentadecanoyl-CoA; fa3coa",Orphan,0,E
"ipdp[c]","Isopentenyl diphosphate",cpd00113,C5H9O7P2,-3,C00129,HMDB01347,16584,1195,"InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)/p-3",02/07/2014,"Name: 3-methylbut-3-enyl diphosphate; 3-methylbut-3-enyl pyrophosphate; IPP; Isopentenyl diphosphate; Isopentenyldiphosphate; delta(3)-isopentenyl-PP; delta3-Isopentenyl diphosphate; delta3-Methyl-3-butenyl diphosphate; delta3-isopentenyl-PP; isopentenyl diphosphate; isopentenyl pyrophosphate; isopentenyl-pp|AraCyc: DELTA3-ISOPENTENYL-PP|BiGG: ipdp|BrachyCyc: DELTA3-ISOPENTENYL-PP|KEGG: C00129|MetaCyc: DELTA3-ISOPENTENYL-PP",Primary Database,0,E
"isomal[c]","Isomaltose,  Brachiose",cpd00217,C12H22O11,0,C00252,,,,"",02/07/2014,"Name: 6-O-alpha-D-glucopyranosyl-beta-D-glucopyranose; Brachiose; Hunterioside; Isomaltose; alpha-D-glucopyranose-(1->6)-beta-D-glucopyranose; beta-isomaltose; isomaltose|BiGG: isomal|BrachyCyc: CPD-1243|KEGG: C00252; G01318|MetaCyc: CPD-1243; Isomaltose|SoyCyc: CPD-1243",Primary Database,0,E
"itdcoa[c]","fa1coa,Iso-C14:0 CoA   Isotetradecanoyl-CoA",cpd11435,C35H58N7O17P3S,-4,,,,,"",02/07/2014,"Name: Iso-C14:0 CoA  Isotetradecanoyl-CoA; fa1coa",Orphan,0,E
"itp[c]","ITP(3-)",cpd00068,C10H11N4O14P3,-4,C00081,HMDB00189,16039,8583,"InChI=1S/C10H15N4O14P3/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,1... <Preview truncated at 128 characters>",02/07/2014,"Name: ITP; Inosine 5'-triphosphate; Inosine triphosphate; Inosine tripolyphosphate; inosine triphosphate; inosine, 5'-(tetrahydrogen triphosphate)|AraCyc: ITP|BiGG: itp|EcoCyc: ITP|KEGG: C00081|MetaCyc: ITP",Primary Database,0,E
"ivcoa[c]","Isovaleryl-CoA",cpd01882,C26H40N7O17P3S,-4,C02939,HMDB01113,57345,439855,"InChI=1S/C26H44N7O17P3S/c1-14(2)9-17(35)54-8-7-28-16(34)5-6-29-24(38)21(37)26(3,4)11-47-53(44,45)50-52(42,43)46-10-15-20(49-51(3... <Preview truncated at 128 characters>",02/07/2014,"Name: 3-Methylbutanoyl-CoA; 3-methylbutanoyl-CoA; 3-methylbutyryl-CoA; Isovaleryl-CoA; S-(3-methylbutanoate) coenzyme A; iso-valeryl-CoA; isovaleryl-CoA; isovaleryl-coenzyme A|AraCyc: ISOVALERYL-COA|BiGG: ivcoa|BrachyCyc: ISOVALERYL-COA|KEGG: C02939|MetaCyc: ISOVALERYL-COA",Primary Database,0,E
"k[c]","potassium",cpd00205,K,1,C00238,HMDB00586,29103,813,"InChI=1S/K/q+1",02/07/2014,"Name: K+; Potassium; Potassium cation; Potassium ion; Potassium(1+); potassium; potassium ion|AraCyc: K+|BiGG: k|BrachyCyc: K+|KEGG: C00238|MetaCyc: K+",Primary Database,0,E
"k[e]","potassium",cpd00205,K,1,C00238,HMDB00586,29103,813,"InChI=1S/K/q+1",02/07/2014,"",,0,E
"l2a6o[c]","L-2-Amino-6-oxopimelate",cpd02414,C7H10NO5,-1,,,,,"",02/07/2014,"Name: L-2-Amino-6-oxoheptanedioate; L-2-Amino-6-oxopimelate; L-alpha-amino-epsilon-keto-pimelate|AraCyc: L-ALPHA-AMINO-EPSILON-KETO-PIMELATE|CornCyc: L-ALPHA-AMINO-EPSILON-KETO-PIMELATE|EcoCyc: L-ALPHA-AMINO-EPSILON-KETO-PIMELATE|KEGG: C03871|MetaCyc: L-ALPHA-AMINO-EPSILON-KETO-PIMELATE",Primary Database,0,E
